hotel_id,hotel_name,addressline1,city,state,longitude,latitude,url,numberrooms,yearopened,yearrenovated,number_of_reviews,rating_average,star_rating,apartment/flat,boat/cruise,capsule hotel,chalet,country house,entire bungalow,entire house,farm stay,guesthouse/bed and breakfast,holiday park/caravan park,homestay,hostel,hotel,inn,lodge,love hotel,motel,resort,resort villa,serviced apartment,tent,villa,url_edited
51902006,Thuy Duong Em,Đường DL14 P. Thới Hòa,Bình Dương,Binh Duong,106.63017,11.09996,https://www.agoda.com/partners/partnersearch.aspx?hid=51902006,1.0,,,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/thuy-duong-em/hotel/binh-duong-vn.html
51902472,Vinhomes Metropolis Harmony Residence ,29 P. Liễu Giai,Hanoi,Ha Noi,105.814015,21.031376,https://www.agoda.com/partners/partnersearch.aspx?hid=51902472,1.0,,,6,9.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vinhomes-metropolis-harmony-residences/hotel/hanoi-vn.html
51902696,Alyssa Hotel,"109 D. Đình Nghệ, An Hải Bắc",Da Nang,Da Nang,108.23915,16.068594,https://www.agoda.com/partners/partnersearch.aspx?hid=51902696,1.0,2022.0,2024.0,23,7.8,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/alyssa-hotel/hotel/da-nang-vn.html
51906520,Theyenresidencesdanang,12 H&#224; Bổng,Da Nang,Da Nang,108.244113,16.06797,https://www.agoda.com/partners/partnersearch.aspx?hid=51906520,24.0,,,12,7.8,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/theyenresidencesdanang/hotel/da-nang-vn.html
51931977,MAMA HOTEL & APARTMENT,5 An Thượng 29,Da Nang,Da Nang,108.245447,16.05198,https://www.agoda.com/partners/partnersearch.aspx?hid=51931977,29.0,,2024.0,67,7.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/mama-hotel-apartment/hotel/da-nang-vn.html
51934226,Union Inn+,"A21-A25 Ngoc Chau Port Planning Area, Tuan Chau Ward ",Hạ Long,Quang Ninh,106.98932,20.917738,https://www.agoda.com/partners/partnersearch.aspx?hid=51934226,43.0,2024.0,,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/union-inn/hotel/h-long-vn.html
51935496,Trung Đức Signature Hotel,"1a Đường Hoàng Văn Thụ, Phường 4",Dalat,Lam Dong,108.42907,11.937864,https://www.agoda.com/partners/partnersearch.aspx?hid=51935496,11.0,2024.0,2024.0,25,9.9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/trung-duc/hotel/dalat-vn.html
51939561,The Up Phu Quoc,"Đường Trần Hưng Đạo, Dương Tơ",Phu Quoc Island,Kien Giang,103.9684,10.185132,https://www.agoda.com/partners/partnersearch.aspx?hid=51939561,,2024.0,2024.0,23,9.6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/the-up-phu-quoc/hotel/phu-quoc-island-vn.html
51941610,Life Club Beach Resort ,"Khu da ngoai Trung Luong, TT Cat Tien",Quy Nhon (Binh Dinh),Binh Dinh,109.247631,13.960963,https://www.agoda.com/partners/partnersearch.aspx?hid=51941610,18.0,2024.0,,4,7.9,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/life-club-beach-resort/hotel/phuong-phi-vn.html
51948691,HANZ Kieu Anh Hotel,"Ng 81 P. Trung Kính, Trung Hoà",Hanoi,Ha Noi,105.798843,21.012852,https://www.agoda.com/partners/partnersearch.aspx?hid=51948691,25.0,,,43,8.4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/hanz-kieuanh-hotel/hotel/hanoi-vn.html
51949040,THE LUNA - Boutique Hotel,"250/1 Xuan Dieu Str., Tran Phu Ward, Quy Nhon City, Binh Dinh",Quy Nhon (Binh Dinh),Binh Dinh,109.229369,13.767304,https://www.agoda.com/partners/partnersearch.aspx?hid=51949040,22.0,2024.0,,28,9.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/the-luna-boutique-hotel/hotel/quy-nhon-binh-dinh-vn.html
51949055,Nhà Nghỉ Minh Trang,"220, Alley 22 Ton That Tung, Khuong Thuong",Hanoi,Ha Noi,105.82927,21.002352,https://www.agoda.com/partners/partnersearch.aspx?hid=51949055,11.0,2023.0,2024.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/nha-ngh-minh-trang/hotel/hanoi-vn.html
51960450,Ha Long May5,"Ngõ 128 Bãi Cháy, Thành phố Hạ Long",Hạ Long,Quang Ninh,107.04332,20.955769,https://www.agoda.com/partners/partnersearch.aspx?hid=51960450,1.0,,,0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/ha-long-may5/hotel/h-long-vn.html
51968673,BIDV Beach Hotel Nha Trang ,"21 H&#249;ng Vương, Lộc Thọ , Nha Trang , Kh&#225;nh H&#242;a , Vietnam",Nha Trang,Khanh Hoa,109.19532,12.236793,https://www.agoda.com/partners/partnersearch.aspx?hid=51968673,90.0,,,23,8.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/bidv-beach-hotel-nha-trang/hotel/nha-trang-vn.html
51969373,Apec Mandala Hotel & Apartment Tuy Hoa,"ĐL Hùng Vương, Tuy Hòa",Tuy Hòa (Phú Yên),Phu Yen,109.306898,13.104328,https://www.agoda.com/partners/partnersearch.aspx?hid=51969373,99.0,2023.0,,26,8.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/apec-mandala-hotel-apartment-tuy-hoa/hotel/tuy-hoa-phu-yen-vn.html
51972709,THE SILK GRAND PREMIUM HOTEL & SPA,6A P. Lương Ngọc Quyến,Hanoi,Ha Noi,105.853842,21.034908,https://www.agoda.com/partners/partnersearch.aspx?hid=51972709,1.0,,,47,8.4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/the-silk-grand-premium-hotel-spa/hotel/hanoi-vn.html
51973173,CENTRAL BOUTIQUE HOTEL,"60 Đường 2/9, Phường Bình Hiên, Quận Hải Châu, Thành phố Đà Nẵng, Việt Nam",Da Nang,Da Nang,108.22223,16.05734,https://www.agoda.com/partners/partnersearch.aspx?hid=51973173,1.0,,,23,8.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/central-boutique-hotel/hotel/da-nang-vn.html
51973232,Silana Beachfront Hotel & Spa,"103 Trần Bạch Đằng, Bắc Mỹ Phú",Da Nang,Da Nang,108.246956,16.052406,https://www.agoda.com/partners/partnersearch.aspx?hid=51973232,1.0,,,15,8.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/silana-hotel-apartment/hotel/da-nang-vn.html
51973678,CitiGo HOTEL,"No. 9, Street 13, Group 1, Quarter 3, Uyen Hung Ward, Tan Uyen City, Binh Duong Province, Vietnam",Bình Dương,Binh Duong,106.795526,11.060957,https://www.agoda.com/partners/partnersearch.aspx?hid=51973678,63.0,2024.0,,19,9.2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/citigo-hotel-h51973678/hotel/bien-hoa-dong-nai-vn.html
51974092,Mandala Cham Bay Mui Ne Hotel,"Apec Mandala Mui Ne Đ. Xu n Thủy, Mũi N  Apec Mandala Chambay Mũi N  ",Phan Thiet,Binh Thuan,108.34572,11.003108,https://www.agoda.com/partners/partnersearch.aspx?hid=51974092,1.0,,,9,5.7,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/mandala-cham-bay-hotels-mui-ne/hotel/phan-thiet-vn.html
51974641,GOLDEN LIGHT HOTEL,"157 - 159 Hồ Nghinh, Sơn Trà, Đà Nẵng",Da Nang,Da Nang,108.243256,16.068632,https://www.agoda.com/partners/partnersearch.aspx?hid=51974641,,,2024.0,133,8.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/golden-light-hotel-h51974641/hotel/da-nang-vn.html
51975574,HAPPY HOTEL-Thiên Nam Thịnh,"3 Đ. Huỳnh Thị Hai, Tân Chánh Hiệp",Ho Chi Minh City,Ho Chi Minh,106.62017,10.871066,https://www.agoda.com/partners/partnersearch.aspx?hid=51975574,1.0,,,1,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/happy-hotel-thien-nam-th-nh/hotel/ho-chi-minh-city-vn.html
51975908, Nguyễn Đức DC Hotel & Spa,", My Sơn, Ngũ Lão",Haiphong,Hai Phong,106.7349,20.944265,https://www.agoda.com/partners/partnersearch.aspx?hid=51975908,1.0,,,6,9.9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/nguy-n-d-c-dc-hotel-spa/hotel/haiphong-vn.html
51975952,AN House Hotel & Apartment Da Nang,"40 Đ. Lâm Hoành, Phước Mỹ",Da Nang,Da Nang,108.2452,16.062063,https://www.agoda.com/partners/partnersearch.aspx?hid=51975952,17.0,2023.0,2024.0,21,8.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/an-house-hotel-apartment-da-nang/hotel/da-nang-vn.html
51976508,TALOFOFO HOTEL,262 TO HIEN THANH .  SON TRA . DA NANG ( MY KHE beach),Da Nang,Da Nang,108.244158,16.056439,https://www.agoda.com/partners/partnersearch.aspx?hid=51976508,10.0,2019.0,2023.0,31,6.3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/talofofo-hotel/hotel/da-nang-vn.html
51976590,La Vento Resort Ninh Bình,1A highway,Ninh Bình,Ninh Binh,105.943219,20.317773,https://www.agoda.com/partners/partnersearch.aspx?hid=51976590,1.0,2024.0,,51,9.3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/lavento-resort-ninh-binh/hotel/ninh-binh-vn.html
51977639,Uyên Phương Hotel Nha Trang,"1062 Lê Hồng Phong, Phước Long, Nha Trang, Khánh Hoà",Nha Trang,Khanh Hoa,109.18918,12.217292,https://www.agoda.com/partners/partnersearch.aspx?hid=51977639,1.0,,,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/uyen-phuong-hotel-nha-trang/hotel/nha-trang-vn.html
51977655,Memory Inn - Valley View,27A Đường Đặng Th&#225;i Th&#226;n,Dalat,Lam Dong,108.449008,11.930567,https://www.agoda.com/partners/partnersearch.aspx?hid=51977655,1.0,,,98,8.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/memory-inn-valley-view/hotel/dalat-vn.html
51982049,KAMI HOTEL,"38-20 Hacom Mall (đường Nguyễn Ngọc Lân), Phường Mỹ Bình, Thành Phố Phan Rang Tháp Chàm, Ninh Thuận, Việt Nam",Phan Rang – Tháp Chàm (Ninh Thuận),Ninh Thuan,109.008446,11.61467,https://www.agoda.com/partners/partnersearch.aspx?hid=51982049,1.0,,,1,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/kami-hotel-h44689243/hotel/phan-rang-thap-cham-ninh-thu-n-vn.html
51986737,Love St - Hanoi Hotel,"29a Ng. 399 Đ. Âu Cơ, Nhật Tân",Hanoi,Ha Noi,105.82195,21.074453,https://www.agoda.com/partners/partnersearch.aspx?hid=51986737,31.0,,,16,8.8,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/love-st-hanoi-hotel/hotel/hanoi-vn.html
51986820,Vin star Villa Hoian,26 Mạc Đĩnh Chi,Hoi An,Quang Nam,108.329737,15.888033,https://www.agoda.com/partners/partnersearch.aspx?hid=51986820,1.0,,,31,8.9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/vin-star-villa-hoian/hotel/hoi-an-vn.html
51997800,Trulli Villa,"số 9 Cầu Sắt, Tu Tra, Đơn Dương, L&#226;m Đồng",Duc Trong,Lam Dong,108.427765,11.744755,https://www.agoda.com/partners/partnersearch.aspx?hid=51997800,8.0,,,1,9.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/trulli-villa/hotel/duc-trong-vn.html
52000893,Van Anh Hotel,339 ĐT182B,Dong Van,Ha Giang,105.35113,23.277487,https://www.agoda.com/partners/partnersearch.aspx?hid=52000893,1.0,,,10,8.7,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/van-anh-homestay-h35781468/hotel/dong-van-vn.html
52001229,Glory Hotel Apartment Hải Phòng,"75 P. Hoàng Thế Thiện, Đông Hải 1",Haiphong,Hai Phong,106.71189,20.8475,https://www.agoda.com/partners/partnersearch.aspx?hid=52001229,37.0,,,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/glory-hotel-apartment-h-i-phong/hotel/haiphong-vn.html
52008679,CÁT PHÚC HOTEL,"26 Bau Cat 2 Street, Ward 14, Tan Binh District, Ho Chi Minh City",Ho Chi Minh City,Ho Chi Minh,106.641654,10.793871,https://www.agoda.com/partners/partnersearch.aspx?hid=52008679,12.0,,,27,8.6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/cat-phuc-hotel-h52008679/hotel/ho-chi-minh-city-vn.html
52011377,Onhotel Nice Buôn Ma Thuột,"226 Nguyễn Công Trứ, Tự An",Buon Ma Thuot,Dak Lak,108.05374,12.680718,https://www.agoda.com/partners/partnersearch.aspx?hid=52011377,28.0,,,47,8.4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/nice-hotel-ban-me/hotel/buon-ma-thuot-vn.html
52026723,CHILL OUT,48 Trương Gia M ,Hue,Thua Thien Hue,107.600792,16.475138,https://www.agoda.com/partners/partnersearch.aspx?hid=52026723,,,,2,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/chill-out/hotel/hue-vn.html
52028402,An Nam Hotel,"46-48 Đường Lương Định Của, Cái Khế, Ninh Kiều, Cần Thơ",Cần Thơ,Can Tho,105.786644,10.044507,https://www.agoda.com/partners/partnersearch.aspx?hid=52028402,1.0,,,1,7.2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/an-nam-hotel/hotel/c-n-tho-vn.html
52030498,El Ocaso Boutique Hotel,"22bis Nội Khu Hưng Phước 2, Phường Tân Phong, Quận 7, Tp.HCM, VN",Ho Chi Minh City,Ho Chi Minh,106.707726,10.731589,https://www.agoda.com/partners/partnersearch.aspx?hid=52030498,1.0,,,6,9.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/el-ocaso-boutique-hotel/hotel/ho-chi-minh-city-vn.html
52031394,Happy Star Hotel Nha Trang,"132/40  H ng Vương, Phường Lộc Thọ, Nha Trang, Kh nh Ho ",Nha Trang,Khanh Hoa,109.195564,12.23511,https://www.agoda.com/partners/partnersearch.aspx?hid=52031394,1.0,,,19,8.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/thang-bom-boutique-hotel_2/hotel/nha-trang-vn.html
52046400,Roma Hotel Phu Quoc,"Sorrento 312-316, An Thoi Ward, Phu Quoc, 92500, Vietnam",Phu Quoc Island,,104.007797,10.02541,https://www.agoda.com/partners/partnersearch.aspx?hid=52046400,10.0,,,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/roma-hotel-phu-quoc-h52046400/hotel/phu-quoc-island-vn.html
52047463,Apec Mandala Condotel S16,DT716,Phan Thiet,,108.348343,11.002449,https://www.agoda.com/partners/partnersearch.aspx?hid=52047463,,,,0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/apec-mandala-condotel-s16/hotel/phan-thiet-vn.html
52049424,Lumiere Riverside Raymond Holm Apartment in Thao Dien,"628 vo nguyen giap, an phu, 02 district.",Ho Chi Minh City,Ho Chi Minh,106.748207,10.803528,https://www.agoda.com/partners/partnersearch.aspx?hid=52049424,10.0,,,1,9.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/raymond-holm-apartment-in-thao-dien-e21/hotel/ho-chi-minh-city-vn.html
52050051,Napoleon Nha Trang Hotel,"72 Hoàng Văn Thụ, Vạn Thắng",Nha Trang,Khanh Hoa,109.189095,12.251174,https://www.agoda.com/partners/partnersearch.aspx?hid=52050051,180.0,2019.0,2023.0,44,8.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/napoleon-nha-trang-hotel/hotel/nha-trang-vn.html
52053155,Nguyễn Quyền Hotel,"10 P. Nguyễn Quyền, Nguyễn Du",Hanoi,Ha Noi,105.84239,21.018305,https://www.agoda.com/partners/partnersearch.aspx?hid=52053155,70.0,,2023.0,7,7.3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/nguye-n-quye-n-hotel/hotel/hanoi-vn.html
52056151,Capital O 1230 Villa Nguyen Trinh,"71 Đ. Hùng Vương, Phường 9",Dalat,Lam Dong,108.472466,11.950164,https://www.agoda.com/partners/partnersearch.aspx?hid=52056151,1.0,,,10,7.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/capital-o-1230-villa-nguyen-trinh/hotel/khu-chi-lang-vn.html
52056229,Capital O 1231 Hoang Yen Hotel & Coffee,"21c Đường Hoàng Văn Thụ, Phường 5",Dalat,Lam Dong,108.41575,11.946451,https://www.agoda.com/partners/partnersearch.aspx?hid=52056229,1.0,,,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/capital-o-1231-hoang-yen-hotel-coffee/hotel/dalat-vn.html
52061217,HANZ Premium Mai Vy Hotel,"150 Đường 30 tháng 4, Khu phố 4",Tay Ninh,Tay Ninh,106.102303,11.300309,https://www.agoda.com/partners/partnersearch.aspx?hid=52061217,1.0,,,1,5.6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hanz-premium-mai-vy-hotel/hotel/tay-ninh-vn.html
52062313,Vườn Xanh Hotel Cửa Lò,"Đường Bình Minh (đối diện Khu vui chơi Vinpearl-VinWonders), Phường Nghi Hòa, TX Cửa Lò",Cua Lo Beach,Nghe An,105.74826,18.774477,https://www.agoda.com/partners/partnersearch.aspx?hid=52062313,120.0,2023.0,,9,8.2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/vu-n-xanh-hotel-c-a-lo/hotel/cua-lo-beach-vn.html
52063556,Storij Home & Coffee,"109 Đ. Lữ Gia, Phường 9",Dalat,Lam Dong,108.45833,11.955041,https://www.agoda.com/partners/partnersearch.aspx?hid=52063556,14.0,2023.0,2024.0,59,9.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/storij-home-coffee/hotel/khu-chi-lang-vn.html
52065908,La Casona Boutique Hotel,"10 Hung Gia 3 Inner Area, Tan Phong Ward, District 7 Ho Chi Minh City Vietnam",Ho Chi Minh City,Ho Chi Minh,106.7099,10.732393,https://www.agoda.com/partners/partnersearch.aspx?hid=52065908,1.0,,,5,7.3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/la-casona-boutique-hotel/hotel/ho-chi-minh-city-vn.html
52066466,Bluesky Lumier Riverside Luxury Vacation,"259 Vo Nguyen Giap St, Thao Dien Complex",Ho Chi Minh City,Ho Chi Minh,106.73852,10.80132,https://www.agoda.com/partners/partnersearch.aspx?hid=52066466,1.0,,,0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/bluesky-lumier-riverside-luxury-vacation/hotel/ho-chi-minh-city-vn.html
52067833,Khách Sạn 20-10,"Trương Pháp, Hải Thành",Đồng Hới (Quảng Bình),Quang Binh,106.5998,17.52477,https://www.agoda.com/partners/partnersearch.aspx?hid=52067833,1.0,,,30,7.8,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/khach-s-n-20-10/hotel/d-ng-h-i-qu-ng-binh-vn.html
52074715,Ben Hotel,"839/23 Đ. Lê Hồng Phong, Phường 12, Quận 10",Ho Chi Minh City,Ho Chi Minh,106.67093,10.772698,https://www.agoda.com/partners/partnersearch.aspx?hid=52074715,1.0,,,2,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/ben-hotel/hotel/ho-chi-minh-city-vn.html
52077587,GRAD Minh Trang Motel,220 Ngõ 22 Phố Tôn Thất Tùng,Hanoi,,105.829269,21.002352,https://www.agoda.com/partners/partnersearch.aspx?hid=52077587,,,,2,6.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/grad-minh-trang-motel/hotel/all/hanoi-vn.html
52083120,Phu Vang Pleiku Hotel,69-70 Ton That Tung,Pleiku (Gia Lai),Gia Lai,108.02657,13.982646,https://www.agoda.com/partners/partnersearch.aspx?hid=52083120,20.0,2005.0,2012.0,8,7.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/phu-vang-pleicu-hotel/hotel/pleiku-gia-lai-vn.html
52086329,Vi TamCoc Hotel,"Dam Khe Ngoai, Ninh Hai, Hoa Lu, Ninh Binh 430000, Viet Nam",Ninh Bình,Ninh Binh,105.934117,20.213833,https://www.agoda.com/partners/partnersearch.aspx?hid=52086329,11.0,2019.0,2024.0,10,8.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/tam-coc-village-hotel/hotel/ninh-binh-vn.html
52086808,Darest's Home,"38 Đinh C&#244;ng Tr&#225;ng, phường 7 ",Dalat,Lam Dong,108.42678,11.967761,https://www.agoda.com/partners/partnersearch.aspx?hid=52086808,12.0,2024.0,,44,7.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/darest-s-home/hotel/dalat-vn.html
52089315,Lucky Star Hotel Q5,"60/3 Nguyen Trai Street, Ward 3, District 5, Ho Chi Minh City",Ho Chi Minh City,Ho Chi Minh,106.680046,10.758338,https://www.agoda.com/partners/partnersearch.aspx?hid=52089315,30.0,2024.0,,68,7.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/selena-hotel-h16077565/hotel/ho-chi-minh-city-vn.html
52114634,Cái Gùi Tà Đùng,"thôn 3, Đắk Glong, Đắk Nông, Việt Nam",Bidong,Dak Nong,107.922676,11.860648,https://www.agoda.com/partners/partnersearch.aspx?hid=52114634,12.0,2023.0,,1,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/ca-i-gu-i-ta-du-ng/hotel/bidong-vn.html
52119002,Alee HaLong Hotel,"LV 2.02 Sun Premier Village, Bãi Cháy, Hạ Long, Quảng Ninh, Việt Nam",Hạ Long,Quang Ninh,107.03256,20.946276,https://www.agoda.com/partners/partnersearch.aspx?hid=52119002,1.0,,,1,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/alee-halong-hotel/hotel/h-long-vn.html
52119316,KHOA HOTEL PHAN THIẾT,"F38 Tôn Thất Tùng, Phú Thuỷ",Phan Thiet,Binh Thuan,108.1059,10.9239,https://www.agoda.com/partners/partnersearch.aspx?hid=52119316,1.0,,,8,9.6,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/khoa-hotel-phan-thi-t/hotel/phan-thiet-vn.html
52119739,ROSA ZEN Hotel Spa,"15 Bui Thi Xuan, Quận 1, TpHCM",Ho Chi Minh City,Ho Chi Minh,106.69055,10.772027,https://www.agoda.com/partners/partnersearch.aspx?hid=52119739,1.0,,,69,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/rosa-zen-hotel-spa/hotel/ho-chi-minh-city-vn.html
52120740,AIRIE LIVING,"100/14 Nguyễn Đình Chiểu, Đa Kao, District 1",Ho Chi Minh City,Ho Chi Minh,106.6979,10.787287,https://www.agoda.com/partners/partnersearch.aspx?hid=52120740,20.0,2024.0,2024.0,16,8.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/airie-living/hotel/ho-chi-minh-city-vn.html
52121430,Rice River Villa - Hoi An,2 L&#234; Hồng Phong,Hoi An,Quang Nam,108.32832,15.895297,https://www.agoda.com/partners/partnersearch.aspx?hid=52121430,10.0,2022.0,2024.0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/rice-river-villa-h8875082/hotel/hoi-an-vn.html
